,IDs,Title,Abstract
1204,2-s2.0-63249133008,MRI diagnosis of multiple cerebral sclerosis,"<p>OBJECTIVE:To investigate the magnetic resonance imaging (MRI) feature of multiple cerebral sclerosis (MS) for better understanding and diagnosis of this disease. METHODS: The MRI data of 32 patients with MS were reviewed. Conventional scanning with T1WI, T2WI, Flair sequence was performed, and 26 patients underwent Gd-DTPA enhanced scanning. The MS plaques were analyzed for their locations, sizes, shapes, MR signals and enhanced features, space-occupying signs, and the related corpus callosum changes and brain atrophy. Descriptive statistical method was used for all the data. RESULTS: MRI identified MS lesions in the brain in 30 cases, with the sensitivity of 93.75%. All the MS patients had multiple lesions with predilection sites of the cortical/juxtacortical and periventricle areas, the centrum semiovale, and the corpus callosum. Most of the MS plaques were round or oval of different sizes. Bilateral lesions were almost symmetrical in distribution. Twenty patients had ""rectangular demyelination"" and 12 had ""dirty white matter"" signs, and 11 had both manifestations. The lesions were isointense, slightly hypointense or hypointense on T1WI, and hyperintense on T2WI and Flair sequences. Most of the MS plaques presented no enhancement, with occasional nodular or circular enhancement. No or slight space-occupying effect was found in the plaques. Of the 28 MS patients undergoing sagittal scanning of the corpus callosum, 17 presented with abnormal signals, with the sensitivity of 60.71% (17/28). Five patients had corpus callosum atrophy, and 10 had brain atrophy of different degrees.CONCLUSION: These results suggest that the corpus callosum is often compromised by the MS lesions to present diffusive, nodular, radiating signal abnormalities and irregular ependymal thickening, which can be most obvious with sagittal FLAIR imaging.</p>"
1205,2-s2.0-56149100106,Cerebral and spinal MRI examination in patients with clinically isolated syndrome and definite multiple sclerosis,"<p>Purpose: Magnetic resonance imaging (MRI) has become a valuable tool for diagnosing and monitoring multiple sclerosis (MS). The high sensitivity for the detection of hyperintense lesions in T2-weighted scans contributes substantially to diagnosis. The initial lesion number or lesion volume stands for an increased probability of further accumulation of lesion burden, an earlier conversion to clinically definite MS and progression of disability in the next 5-15 years. This diagnostic and prognostic information gained from MRI early in the disease course lead in 2001 to a revision of the diagnostic criteria. Materials and Methods: For the first time MRI criteria were defined in addition to the clinical and paraclinical criteria using the clinical terms for dissemination with respect to space and time. In particular, the defined MRI criteria are based on lesion number and location, the appearance of new lesions and lesion enhancement using contrast agent. Results: Reliable detection and description of older and new lesions in the disease course by MRI represents subclinical disease activity which can substitute the clinical confirmation of a relapse leading to an earlier diagnosis. This places importance on the assessment of the subclinical disease activity in sequential MR scans requiring a standardized and reproducible approach to minimize variability despite different MR scanners. Conclusion: This review provides an updated proposal for the approach and management of cranial and spinal MR scans in patients with MS. We describe the influence of variables which cannot be standardized (scanner, field strength, manufacturer and software) and outline potential pitfalls of clinical MR imaging in MS resulting from a non-standardized approach. This updated proposal for slice positioning, sequences and documentation is a result of a consensus process targeting systematic and standardized use in clinical MR evaluations of MS. © Georg Thieme Verlag KG Stuttgart.</p>"
1206,2-s2.0-52949148171,Diffusion tensor MR imaging evaluation of the corpus callosum of patients with multiple sclerosis,"<p>Objective: To evaluate the fractional anisotropy (FA) values of the normal-appearing white matter of the corpus callosum (CC) in patients with relapsing-remitting multiple sclerosis (MS). Method: Fifty-seven patients with diagnosis of relapsing-remitting MS and 47 age- and gender-matched controls were studied. A conventional MR imaging protocol and a DTI sequence were performed. One neuroradiologist placed the regions of interest (ROIs) in the FA maps in five different portions of the normal-apearing CC (rostrum, genu, anterior and posterior portion of the body and splenium) in all cases. The statistical analysis was performed with the Mann-Whitney U test and p&lt;0.05 was considered statistically significant. Results: The FA values were lower in the MS patients compared with the controls (p&lt;0.05) in the following CC regions: rostrum (0.720 vs 0.819), anterior body (0.698 vs 0.752), posterior body (0.711 vs 0.759) and splenium (0.720 vs 0.880). Conclusion: In this series, there was a robust decrease in the FA in all regions of the normal-appearing CC, being significant in the rostrum, body and splenium. This finding suggests that there is a subtle and diffuse abnormality in the CC, which could be probably related to myelin content loss, axonal damage and gliosis.</p>"
1207,2-s2.0-51349164037,Brain atrophy as a marker of cognitive impairment in mildly disabling relapsing-remitting multiple sclerosis,"<p>Background and purpose: We have studied the relationship between neuropsychological impairment and magnetic resonance imaging (MRI) measures in mildly disabling relapsing-remitting multiple sclerosis (RRMS). Methods: We compared measures of lesion burden and atrophy in 52 patients with Expanded Disability Status Scale ≤ 3.0. Neuropsychological testing explored various cognitive domains: attention and processing speed (APS), verbal and visual memory (VerbM; VisM), visual/constructional processes (VC), executive functions and motor programming/coordination. Specific and global index scores were derived to classify patients as deteriorated or not deteriorated by comparing their performance with 51 matched normal control subjects. Brain MRI analysis included proton density (PD)-lesion volume and T1-hypointensity volume, measures of central atrophy, including the third ventricle width, and corpus callosum (CC). Results: Patients with either APS, MCP or Verbal Learning impairments had a higher ventricular atrophy than unimpaired. The atrophy of the CC was only associated to VisM dysfunction. Patients with VisM deficits had higher lesion load on PD images. After controlling for age and education a higher third ventricle width was the best predictor for global and specific cognitive impairment. Conclusion: Our results suggest that cognitive impairment in RR patients with mild disease is better explained by atrophic changes than by total lesion load. © 2008 The Author(s).</p>"
1208,2-s2.0-48049083992,A case of suspected multiple sclerosis with transcallosal lesions involving the upper surface of the corpus callosum,"<p>A 26-year-old woman noticed gradually progressive, right lower leg weakness over a 1.5-month period. Neurological examination revealed right hemiparesis with slightly increased deep tendon reflexes, Babinski's sign on the right side, loss of position sense in the right leg, and slight loss of superficial sensation in the right toes. MR FLAIR images showed a high intensity area measuring 5 x 2 x 3 cm in the left frontal lobe, extending to the outer surface of the body of the corpus callosum and the adjacent right cingulate gyrus. Gadolinium enhancement was seen along the cortex and the outer surface of the body of the corpus callosum. CSF findings showed no pleocytosis, a protein content of 32 mg/dl, a sugar level of 85 mg/dl, and an IgG index of 0.46. The biopsy specimen obtained from the superior frontal gyrus showed perivascular cuffing of T-lymphocytes and some B-lymphocytes, as well as multiple small foci of demyelination. Starting on the second day of admission, the patient was treated with methylprednisolone pulse therapy (1,000 mg/day for 3 days); she was then switched to oral prednisolone (20 mg/day). Thereafter, the patient had two clinical relapses: one was due to a lesion in the dorsal part of the medulla oblongata associated with a disturbance of deep sensation in both hands, and the other was due to a lesion involving the right internal capsule, the globus pallidus, and the caudate nucleus associated with left facial nerve palsy. Visual evoked potentials suggested a demyelinating lesion in the right optic nerve. We suspected a diagnosis of multiple sclerosis based on the presence of more than two clinical episodes of neurological deficits with identifiable lesions on MRI. Multiple sclerosis should be considered in the differential diagnosis of lesions located in the outer part of the corpus callosum and transcallosal bilateral hemispheres on MRI, even though inner callosal lesions are common in multiple sclerosis.</p>"
1209,2-s2.0-46149106573,Early anisotropy changes in the corpus callosum of patients with optic neuritis,"<p>Introduction: Optic neuritis (ON) and any other early manifestation of multiple sclerosis (MS) are referred to as clinically isolated syndrome (CIS) as long as MS is suspected. In this prospective study we aimed to determine whether diffusion tensor imaging (DTI) could quantify structural changes in patients with early MS. Methods: A total of 24 patients and 15 control subjects were prospectively followed by clinical examinations and MRI. the main inclusion criterion was presentation with ON. Patients underwent serial MRI scans: MRI1 (baseline, n=24), MRI2 (mean 6.6 months, n=24), MRI3 (mean 13.0 months, n=14), MRI4 (mean 39.4 months, n=5). Apparent diffusion coefficient (ADC) and fractional anisotropy (FA) maps were derived from DTI. Four regions of interest (ROIs) were defined in normal-appearing white matter (NAWM). Results: In the temporal course FA decreased in the genu of the callosal body (GCC) from MRI1 to MRI4 (P=0.005) and in the splenium of the callosal body (SCC) (P=0.006). Patients already had lower FA values in the SCC (P&lt;0.01) on MRI1 compared with the controls. Patients had lower FA values in the GCC (P&lt;0.01) starting from MRI2. Patients with definite MS on follow-up (n=9) showed a correlation between FA in the SCC and time (r=-0.40, P=0.004), whereas patients without progression did not. Conclusions: Our findings suggest that the corpus callosum is an early site for development of anisotropy changes in MS patients with ON. There seems to be a primary FA decrease in all patients with ON that only deteriorates in the group developing definite MS. © 2008 Springer-Verlag.</p>"
1210,2-s2.0-44149103646,Diffusion weighted callosal integrity reflects interhemispheric communication efficiency in multiple sclerosis,"<p>We aimed to investigate the relation between damage in the corpus callosum and the performance on an interhemispheric communication task in patients with multiple sclerosis (MS). Relative callosal lesion load defined as the ratio between callosal area and the total lesion load in the total corpus callosum, and the diffusion tensor imaging (DTI) derived measures fractional anisotropy (FA) and transverse and longitudinal diffusivity were calculated in sixteen female MS patients and sixteen age and education matched female controls. The redundancy gain task was used to behaviorally evaluate interhemispheric communication efficiency. During this task, simple reaction times to uni- and bilateral presented stimuli are recorded. The advantage in reaction time for bilateral as compared to unilateral trials, the redundancy gain, was significantly larger for the MS-group. The DTI data showed significantly decreased FA and increased diffusivity parameters in the corpus callosum for the MS patients compared with the control group. Moreover, we found a significant correlation between the DTI-derived measures in the corpus callosum and the redundancy gain effect. Callosal damage in MS, as measured by DTI and defined as transverse diffusivity, is associated with alterations in a behavioral task that relies on interhemispheric transfer and communication. © 2008 Elsevier Ltd. All rights reserved.</p>"
1211,2-s2.0-42049109071,Cortical demyelination is prominent in the murine cuprizone model and is strain-dependent,"<p>The cuprizone model of toxic demyelination in the central nervous system is commonly used to investigate the pathobiology of remyelination in the corpus callosum. However, in human demyelinating diseases such as multiple sclerosis, recent evidence indicates a considerable amount of cortical demyelination in addition to white matter damage. Therefore, we have investigated cortical demyelination in the murine cuprizone model. To induce demyelination, C57BL/6 mice were challenged with 0.2% cuprizone feeding for 6 weeks followed by a recovery phase of 6 weeks with a cuprizone-free diet. In addition to the expected demyelination in the corpus callosum, the cortex of C57BL/6 mice was completely demyelinated after 6 weeks of cuprizone feeding. After withdrawal of cuprizone the cortex showed complete remyelination similar to that in the corpus callosum. When C57BL/6 mice were fed cuprizone for a prolonged period of 12 weeks, cortical remyelination was significantly delayed. Because interstrain differences have been described, we also investigated the effects of cuprizone on cortical demyelination in BALB/cJ mice. In these mice, cortical demyelination was only partial. Moreover, cortical microglia accumulation was markedly increased in BALB/cJ mice, whereas microglia were absent in the cortex of C57BL/6 mice. In summary, our results show that cuprizone feeding is an excellent model in which to study cortical demyelination and remyelination, including contributing genetic factors represented by strain differences. Copyright © American Society for Investigative Pathology.</p>"
1212,2-s2.0-42049084003,Brain abnormalities in a Brazilian cohort,"<p>Neuromyelitis optica (NMO) is a demyelinating disease consisting of relapsing-remitting optic neuritis and myelitis with a more severe course than Multiple Sclerosis. Recently, it has been shown that almost 50% of patients with NMO can have brain magnetic resonance imaging (MRI) abnormalities. We report on six Brazilian patients with NMO, fulfilling the 1999 Wingerchuck criteria for this disease, with abnormal brain MRI and discuss their clinical and radiological features.</p>"
1213,2-s2.0-41149116636,Use of combined conventional and quantitative MRI to quantify pathology related to cognitive impairment in multiple sclerosis,"<p>Background: Cognitive impairment is one of the frequent and early findings in multiple sclerosis (MS). Objective: To determine the relation between cognitive abnormalities and the extent of macroscopic and microscopic tissue damage in the corpus callosum (CC), revealed by conventional magnetic resonance imaging (MRI), magnetisation transfer imaging (MTI) and diffusion tensor imaging (DTI). Methods: Conventional dual-echo, DTI and MTI of the brain were obtained from 36 patients with relapsing remitting (RR) MS, and 13 age and gender matched normal controls. Voxels from CC were identified using a tractography based algorithm. Mean apparent diffusion coefficient (ADC<sub>av</sub>) and MT ratio were measured for the CC as defined by tractography. Corpus callosum area (CCA) was measured using edge detection on the midsagittal slice on high resolution MRI images. The Expanded Disability Status Scale (EDSS) and Paced Auditory Serial Addition Test (PASAT) were scored. Results: Nine patients (25%) were found to be cognitively impaired. The CCA was not significantly different in the whole cohort of patients from controls (608.2 (428.6-713.0) mm<sup>2</sup> vs 674.2 (585.8-754.4) mm<sup>2</sup>, p = 0.1), but was smaller in cognitively impaired than unimpaired group (417 (290-634) mm<sup>2</sup> vs 652 (511-718) mm<sup>2</sup>, p = 0.04). The mean MT ratio of CC in patients was lower than in controls (0.41 (0.39-0.042) vs 0.43 (0.42-0.43), p&lt;0.001). The ADC <sub>av</sub> in the CC in patients was higher than in controls (0.94 (0.89-0.99) vs 0.87 (0.85-0.89), p&lt;0.001). PASAT was correlated with mean MT ratio (r = 0.47, p = 0.0046), ADC<sub>av</sub> (r = -0.53, p = 0.0012), CCA (r = 0.42, p = 0.01) and total T<sub>2</sub> lesion load (r = -0.4, p = 0.017), but not with T<sub>2</sub> lesion load within the CC (r = -0.24, p = 0.16), disease duration (r = -0.2, p = 0.24) or EDSS (r = -0.27, p = 0.12). Conclusions: ADC<sub>av</sub>, MTR and atrophy measures in the CC may offer a sensitive method detecting subtle macroscopic and microscopic changes associated with cognitive impairment in MS.</p>"
1214,2-s2.0-40449131523,MRI identification of the rostral-caudal pattern of pathology within the corpus callosum in the cuprizone mouse model,"<p>Purpose: To characterize and compare histological and MRI-based changes within the corpus callosum (CC) in the cuprizone mouse model of multiple sclerosis (MS). Materials and Methods: A total of 12 C57/BL6 mice were fed cuprizone from eight weeks of age for four weeks. One cohort of six cuprizone and two control mice were scanned with a T2-weighted (T2W) sequence. The other cohort of six cuprizone and four control mice were scanned using a dual-echo sequence for T2-mapping and a diffusion-weighted sequence with two orthogonal diffusion encoding directions to calculate water diffusivities parallel and perpendicular to the CC fiber (apparent diffusion coefficients [ADC] <sub>∥</sub> and ADC<sub>⊥</sub>). After the mice were killed, the rostral-caudal pattern of CC demyelination and other pathologies were examined using Luxol Fast Blue, neurofilament staining, and immunohistochemistry for microglia and were correlated with MRI. Results: In contrast to control mice, T2W imaging (T2WI) hyperintensity, reduced ADC<sub>∥</sub>, and elevated ADC<sub>⊥</sub> were detected in the CC of cuprizone-fed mice, particularly in the caudal segment. The T2 value was increased in the entire CC, Marked demyelination, as well as axonal injury, microglia accumulation, and cellular infiltration were found in the caudal section of the cuprizone mouse CC. The rostral-caudal pattern of abnormalities within the CC in MRI measurements correlated well with histopathological findings. Conclusion: Noninvasive MRI using quantitative T2 and ADC mapping accurately characterized the rostral-caudal pattern of CC demyelination and other pathologies in cuprizone challenged mice, and thus could provide an effective way to assess the structural response to experimental therapeutics being designed for the treatment of MS. © 2007 Wiley-Liss, Inc.</p>"
1215,2-s2.0-39849083749,TNF superfamily member TWEAK exacerbates inflammation and demyelination in the cuprizone-induced model,"<p>Inflammatory cytokines have been implicated in the pathology of multiple neurologic diseases, including multiple sclerosis. We examined the role of the TNF family member TWEAK in neuroinflammation. Cuprizone-fed mice undergo neuroinflammation and demyelination in the brain, but upon removal of cuprizone from the diet, inflammation is resolved and remyelination occurs. Using this model, we demonstrate that mice lacking TWEAK exhibit a significant delay in demyelination and microglial infiltration. During remyelination, mice lacking the TWEAK gene demonstrate only a marginal delay in remyelination. Thus, this study identifies a primary role of TWEAK in promoting neuroinflammation and exacerbating demyelination during cuprizone-induced damage. © 2007 Elsevier B.V. All rights reserved.</p>"
1216,2-s2.0-38749099406,Treatment of Susac's syndrome,"<p>Susac's syndrome (SS) Consists of the triad of encephalopathy, branch retinal artery occlusions (BRAO), and hearing loss. It usually affects women aged 20 to 40, but men are also affected, and the age range extends from 9 to 72 years. It tends to be unrecognized, even in major academic centers. The complete triad may not be present at the onset, which makes diagnosis more difficult. However, since this disorder is treatable, early diagnosis is important. The encephalopathy is usually associated with headaches, multifocal neurologic manifestations, and psychiatric features (particularly paranoia). MRI shows a white matter disturbance that is frequently confused with multiple sclerosis and acute disseminated encephalomyelitis. During the encephalopathy, the corpus callosum is always affected and shows central involvement - small to large ""snow-balls"" and linear defects, ""spokes"". As the acute changes (microinfarcts) resolve, central callosal ""holes"" develop, a pathognomonic finding. The deep gray matter (70%) and leptomeninges (33%) also may be involved. Dilated fundus examination will reveal branch retinal artery occlusions. Fluorescein angiography may disclose pathognomonic staining of the arterioles proximal to the occlusions and of nonoccluded arterioles. The cochlear hearing loss, sometimes associated with vertigo, is usually bilateral, and deafness becomes a major disabling problem. Brain biopsies, anatomic observations, and responses to immunosuppressive therapy suggest that SS represents an autoimmune endotheliopathy in the microvasculature of the brain, retina, and cochlea. Treatment requires immunosuppression. High-dose corticosteroid therapy is the mainstay, but additional therapies such as intravenous immunoglobulin, mycophenolate mofetil, and cyclophosphamide are often necessary. Rituximab is the newest therapy to consider. Treatment should be prompt, aggressive, and sustained to avoid the dreaded residuals of dementia, deafness, and blindness. Copyright © 2008 by Current Medicine Group LLC.</p>"
1217,2-s2.0-57649231149,"Longitudinal, regional and deformation-specific corpus callosum shape analysis for multiple sclerosis","<p>The corpus callosum (CC) is an anatomical structure which connects the two brain hemispheres. Neurological diseases can cause atrophy of the CC resulting in a change in its size and shape. The measurement and analysis of this change is one of the goals of clinical research. We perform statistical analysis of the shape of the CC extracted from MR brain scans of a group of multiple sclerosis patients undergoing a longitudinal (serial) study. In contrast to the classical boundary-based, global shape variability measures, e.g. principal component analysis (PCA) of CC boundary vertices, we perform a deformation-specific PCA for analyzing the global and regional shape of the CC. This deformationspecific PCA is based on a medial-based shape representation. The adopted shape representation describes shape variability in terms of intuitive deformations (e.g. bending, stretching and thickness). We present qualitative and quantitative results for 412 MR images of the CC. We show that our method is successful in identifying and quantifying the effect of each type of deformation on the shape variability of the CC. In addition to analyzing the spatial shape variability in the CC, we explore shape changes as the disease progresses. Our method allows the exploration of the shape variability quantitatively (e.g. the amount of variance explained by a particular principal mode of shape variation) as well as in a qualitative visual manner (e.g. by visualizing, say, the 2 <sup>nd</sup> principal mode of shape variation due to bending at the 4 <sup>th</sup> sub-region of the CC) which is useful for developing an intuitive understanding of the effects of MS on the CC shape. © 2007 IEEE.</p>"
1218,2-s2.0-35848944446,Platelet-derived growth factor promotes repair of chronically demyelinated white matter,"<p>In multiple sclerosis, remyelination becomes limited after repeated or prolonged episodes of demyelination. To test the effect of platelet-derived growth factor-A (PDGF-A) in recovery from chronic demyelination we induced corpus callosum demyelination using cuprizone treatment in hPDGF-A transgenic (tg) mice with the human PDGF-A gene under control of an astrocyte-specific promoter. After chronic demyelination and removal of cuprizone from the diet, remyelination and oligodendrocyte density improved significantly in hPDGF-A tg mice compared with wild-type mice. In hPDGF-A tg mice, oligodendrocyte progenitor density and proliferation values were increased in the corpus callosum during acute demyelination but not during chronic demyelination or the subsequent recovery period, compared with hPDGF-A tg mice without cuprizone or to treatment-matched wild-type mice. Proliferation within the subventricular zone and subcallosal zone was elevated throughout cuprizone treatment but was not different between hPDGF-A tg and wild-type mice. Importantly, hPDGF-A tg mice had reduced apoptosis in the corpus callosum during the recovery period after chronic demyelination. Therefore, PDGF-A may support oligodendrocyte generation and survival to promote remyelination of chronic lesions. Furthermore, preventing oligodendrocyte apoptosis may be important not only during active demyelination but also for supporting the generation of new oligodendrocytes to remyelinate chronic lesions. © 2007 American Association of Neuropathologists, Inc.</p>"
1219,2-s2.0-35649010838,Persistent activation of microglia is associated with neuronal dysfunction of callosal projecting pathways and multiple sclerosis-like lesions in relapsing-remitting experimental autoimmune encephalomyelitis,"<p>Cortical pathology, callosal atrophy and axonal loss are substrates of progression in multiple sclerosis (MS). Here we describe cortical, periventricular subcortical lesions and callosal demyelination in relapsing-remitting experimental autoimmune encephalomyelitis in SJL mice that are similar to lesions found in MS. Unlike the T-cell infiltrates that peak during acute disease, we found that microglia activation persists through the chronic disease phase. Microglia activation correlated with abnormal phosphorylation of neurofilaments in the cortex and stripping of synaptic proteins in cortical callosal projecting neurons. There was significant impairment of retrograde labeling of NeuN-positive callosal projecting neurons and reduction in the labelling of their transcallosal axons. These data demonstrate a novel paradigm of cortical and callosal neuropathology in a mouse model of MS, perpetuated by innate immunity. These features closely mimic the periventricular and cortical pathology described in MS patients and establish a model that could be useful to study mechanisms of progression in MS. © The Author (2007). Published by Oxford University Press on behalf of the Guarantors of Brain. All rights reserved.</p>"
1220,2-s2.0-35148888595,Today early treatment of multiple sclerosis is standard,<p>[No abstract available]</p>
1221,2-s2.0-36448943620,Transient focal lesion in the splenium of the corpus callosum: MR imaging with an attempt to clinical-physiopathological explanation and review of the literature,"<p>Purpose. This article discusses the possible pathophysiological conditions responsible for magnetic resonance imaging (MRI) finding of transient focal lesions in the splenium of the corpus callosum on the basis of our experience and a review of the literature. Materials and methods. In six patients undergoing computed tomography (CT) and MRI examinations, focal nonhemorrhagic lesions of the splenium of the corpus callosum were incidentally discovered. Patients had been referred for suspected encephalitis (n=2), dural sinus thrombosis (n=1) and multiple sclerosis (n=3). MRI examinations were repeated after 4, 8 and 12 weeks and in two cases also after 6 and 9 months. MRI and medical records were retrospectively reviewed with respect to patients' clinical history, medication and laboratory findings to define lesion aetiology. Results. In all patients, the lesions were isolated, reversible and with no contrast enhancement. In four patients, the lesion disappeared after complete remission of the underlying disease, whereas in two patients, they persisted for 6 and 9 months, respectively. Conclusions. To our knowledge and according to previous reports, the fact that these lesions are detected in a relatively large number of conditions with heterogeneous etiopathogenetic factors leads to the hypothesis that a common underlying pathophysiological mechanism that, considering signal characteristic, reversibility and white matter location, could be represented by vasogenic oedema. © 2007 Springer-Verlag.</p>"
1222,2-s2.0-36148942097,Spinal cord lesions of progressive multifocal leukoencephalopathy in an acquired immunodeficiency syndrome patient,"<p>Progressive multifocal leukoencephalopathy (PML) is a deadly demyelinating disease of the central nervous system, which occurs in immunosuppressed individuals. This disease is caused by a reactivation of the polyomavirus JC (JCV). Clinical presentation can be variable from patient to patient as lesions can occur anywhere in the CNS white matter; however, they appear to spare the optic nerves and the spinal cord. The authors present a case of PML in the setting of acquired immunodeficiency syndrome (AIDS) who developed PML lesions in the spinal cord, discovered during the postmortem examination. This finding is significant because PML has recently been diagnosed in patients with multiple sclerosis (MS) treated with the novel immunomodulatory medication natalizumab. Indeed, spinal cord lesions are frequent in MS. Therefore clinicians should be aware that in addition to the brain, PML may also affect the spinal cord white matter.</p>"
1223,2-s2.0-34548744695,"The human endogenous retrovirus envelope glycoprotein, syncytin-1, regulates neuroinflammation and its receptor expression in multiple sclerosis: A role for endoplasmic reticulum chaperones in astrocytes","<p>Retroviral envelopes are pathogenic glycoproteins which cause neuroinflammation, neurodegeneration, and endoplasmic reticulum stress responses. The human endogenous retrovirus (HERV-W) envelope protein, Syncytin-1, is highly expressed in CNS glia of individuals with multiple sclerosis (MS). In this study, we investigated the mechanisms by which Syncytin-1 mediated neuroimmune activation and oligodendrocytes damage. In brain tissue from individuals with MS, ASCT1, a receptor for Syncytin-1 and a neutral amino acid transporter, was selectively suppressed in astrocytes (p &lt; 0.05). Syncytin-1 induced the expression of the endoplasmic reticulum stress sensor, old astrocyte specifically induced substance (OASIS), in cultured astrocytes, similar to findings in MS brains. Overexpression of OASIS in astrocytes increased inducible NO synthase expression but concurrently down-regulated ASCT1 (p&lt;0.01). Treatment of astrocytes with a NO donor enhanced expression of early growth response 1, with an ensuing reduction in ASCT1 expression (p &lt; 0.05). Small-interfering RNA molecules targeting Syncytin-1 selectively down-regulated its expression, preventing the suppression of ASCT1 and the release of oligodendrocyte cytotoxins by astrocytes. A Syncytin-1-transgenic mouse expressing Syncytin-1 under the glial fibrillary acidic protein promoter demonstrated neuroinflammation, ASCT1 suppression, and diminished levels of myelin proteins in the corpus callosum, consistent with observations in CNS tissues from MS patients together with neurobehavioral abnormalities compared with wild-type littermates (p &lt; 0.05). Thus, Syncytin-1 initiated an OASIS-mediated suppression of ASCT1 in astrocytes through the induction of inducible NO synthase with ensuing oligodendrocyte injury. These studies provide new insights into the role of HERV-mediated neuroinflammation and its contribution to an autoimmune disease. Copyright © 2007 by The American Association of Immunologists, Inc.</p>"
1224,2-s2.0-34447532399,Magnetization transfer ratio measurement in multiple sclerosis normal-appearing brain tissue: Limited differences with controls but relationships with clinical and MR measures of disease,"<p>We investigated the magnetization transfer ratio (MTR) of normal-appearing white (NAWM) and grey matter (NAGM) in a relatively large group of multiple sclerosis (MS) patients, and the relations of MTR changes with clinical disability. MTR was measured in 66 MS patients (12 PP, 35 RR, 19 SP) and 23 healthy controls, using a whole-brain 3D-FLASH technique corrected post-hoc for B<sub>1</sub>-induced variation. Histogram parameters of conservatively selected NAWM and cortical NAGM were analysed using Bonferroni-corrected ANOVA with age as covariate. Additionally, manually outlined regions of interest were analysed using a multilevel method. Lesions had low MTR (mean 22.7 ± 6.9%), but NAWM exhibited limited changes: MTR histogram peak position was 32.8 ± 1.0% in controls and 32.4 ± 0.9% in MS patients, with a significant decrease compared to controls only in SPMS patients (31.9 ± 1.1%, p=0.045). Cortical NAGM histograms did not differ significantly between patients and controls. In SPMS, regional mean MTR was significantly decreased in corpus callosum and hippocampus. MTR histogram parameters of NAGM and NAWM were correlated with EDSS and MSFC scores, with lesion volume and with normalized brain volume. We conclude that disease-induced MTR changes were small in MS NAWM and NAGM, but did correlate with clinical decline, lesion volume and overall cerebral atrophy. © 2007 Sage Publications.</p>"
1225,2-s2.0-34447333656,Effect of corpus callosum damage on ipsilateral motor activation in patients with multiple sclerosis: A functional and anatomical study,"<p>Functional MRI (fMRI) studies have shown increased activation of ipsilateral motor areas during hand movement in patients with multiple sclerosis (MS). We hypothesized that these changes could be due to disruption of transcallosal inhibitory pathways. We studied 18 patients with relapsing-remitting MS. Conventional T1- and T2-weighted images were acquired and lesion load (LL) measured. Diffusion tensor imaging (DTI) was performed to estimate fractional anisotropy (FA) and mean diffusivity (MD) in the body of the corpus callosum (CC). fMRI was obtained during a right-hand motor task. Patients were studied to evaluate transcallosal inhibition (TCI, latency and duration) and central conduction time (CCT). Eighteen normal subjects were studied with the same techniques. Patients showed increased MD (P &lt; 0.0005) and reduced FA (P &lt; 0.0005) in the body of the CC. Mean latency and duration of TCI were altered in 12 patients and absent in the others. Between-group analysis showed greater activation in patients in bilateral premotor, primary motor (M1), and middle cingulate cortices and in the ipsilateral supplementary motor area, insula, and thalamus. A multivariate analysis between activation patterns, structural MRI, and neurophysiological findings demonstrated positive correlations between T1-LL, MD in the body of CC, and activation of the ipsilateral motor cortex (iM1) in patients. Duration of TCI was negatively correlated with activation in the iM1. Our data suggest that functional changes in iM1 in patients with MS during a motor task partially represents a consequence of loss of transcallosal inhibitory fibers. © 2006 Wiley-Liss, Inc.</p>"
1226,2-s2.0-34250879719,Relapsing neuromyelitis optica and relapsing-remitting multiple sclerosis: Differentiation at diffusion-tensor MR imaging of corpus callosum,"<p>Purpose: To prospectively assess sensitivity and specificity of diffusion indexes of the corpus callosum (CC) for differentiating relapsing neuromyelitis optica (RNMO) from relapsing-remitting multiple sclerosis (RRMS), by using final clinical diagnosis as the reference standard. Materials and Methods: Participants provided informed consent; the study was approved by the institutional review board. Forty-six consecutive patients with RRMS (18 men, 28 women; mean age, 37.7 years; range, 18-58 years) and 26 consecutive patients with RNMO (two men, 24 women; mean age, 38.6 years; range, 19-59 years) underwent diffusion-tensor magnetic resonance imaging. Mean diffusivity (MD) and fractional anisotropy (FA) of the region of interest (ROI) of the CC in the midsagittal plane were measured and used as discriminative indexes. Bayesian classification with leave-one-out cross-validation was used to determine diagnostic accuracy. Differences in diffusion indexes of ROIs among groups were evaluated by using the Kruskal-Wallis test, followed by the Mann-Whitney U test for multiple comparisons and Bonferroni correction. Results: Mean MD (8.48 × 10<sup>-4</sup> mm<sup>2</sup>/sec) and FA (0.729) of the ROI in patients with RNMO were significantly (P &lt; .001) different from those (MD = 10.64 × 10<sup>-4</sup> mm<sup>2</sup>/sec, FA = 0.599) in patients with RRMS. Sensitivity and specificity for differentiation were 92.3% (24 of 26 patients with RNMO) and 93.5% (43 of 46 patients with RRMS) for FA and 88.5% (23 of 26 patients with RNMO) and 89.1% (41 of 46 patients with RRMS) for MD, respectively. Conclusion: Measurement of diffusion indexes of the CC may be useful for distinguishing patients with RNMO from those with RRMS. © RSNA, 2007.</p>"
